Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region,Sales Growth Rate,Moving Average Sales
2019-03-25,81,0.037494772,83,35,1,1,5078.56,CUST00499,137,0.3833333333333333,68.57142857142857
2019-03-25,83,0.037494772,85,35,1,1,5078.56,CUST00500,1004,0.024096385542168752,71.14285714285714
2025-03-15,84,-0.037494772,46,35,1,1,5078.56,CUST00501,1203,-0.45882352941176474,67.71428571428571
2019-03-25,85,0.037494772,55,35,1,1,5078.56,CUST00502,1554,0.19565217391304346,67.0
2019-03-25,82,0.037494772,67,35,1,1,5078.56,CUST00503,2145,0.21818181818181825,65.42857142857143
2019-03-25,86,0.037494772,67,35,1,1,5078.56,CUST00504,1694,0.0,66.14285714285714
2019-03-26,81,0.035355969,3562,35000,1,1,5078.56,CUST00505,2002,52.16417910447761,566.4285714285714
2019-03-26,83,0.035355969,68,35,1,1,5078.56,CUST00506,1606,-0.9809096013475576,564.2857142857143
2019-03-26,37,0.035355969,46,35,1,1,5078.56,CUST00507,243,-0.32352941176470584,558.7142857142857
2019-03-26,85,0.035355969,77,35,1,1,5078.56,CUST00508,190,0.673913043478261,563.1428571428571
2019-03-26,82,0.035355969,71,35,1,1,5078.56,CUST00509,1410,-0.07792207792207795,565.4285714285714
2019-03-26,86,0.035355969,81,35,1,1,5078.56,CUST00510,1968,0.14084507042253525,567.4285714285714
2019-03-26,87,0.036180424,80,35,1,1,5078.56,CUST00511,2018,-0.012345679012345734,569.2857142857143
2019-03-27,83,0.036180424,71,35,1,1,5078.56,CUST00512,1470,-0.11250000000000004,70.57142857142857
2019-03-27,84,0.036180424,52,35,1,1,5078.56,CUST00513,2132,-0.2676056338028169,68.28571428571429
2019-03-27,85,0.036180424,71,35,1,1,5078.56,CUST00514,1938,0.3653846153846154,71.85714285714286
2019-03-27,82,0.036180424,52,35,1,1,5078.56,CUST00515,1600,-0.2676056338028169,68.28571428571429
2019-03-27,86,0.036180424,76,35,1,1,5078.56,CUST00516,1716,0.46153846153846145,69.0
2019-03-28,81,0.039784925,86,35,1,1,5078.56,CUST00517,183,0.13157894736842102,69.71428571428571
2019-03-28,83,0.039784925,65,35,1,1,5078.56,CUST00518,719,-0.2441860465116279,67.57142857142857
2019-03-28,84,0.039784925,83,35,1,1,5078.56,CUST00519,303,0.2769230769230768,69.28571428571429
2019-03-28,85,0.039784925,64,35,1,1,5078.56,CUST00520,1506,-0.22891566265060237,71.0
2019-03-28,82,-0.039784925,28,35,1,1,5078.56,CUST00521,451,-0.5625,64.85714285714286
2019-03-28,86,0.039784925,70,35,1,1,5078.56,CUST00522,1487,1.5,67.42857142857143
2019-03-29,81,0.039605696,3561,35000,1,1,5078.56,CUST00523,920,49.871428571428574,565.2857142857143
2019-03-29,83,0.039605696,83,35,1,1,5078.56,CUST00524,573,-0.9766919404661611,564.8571428571429
2019-03-29,84,0.039605696,80,35,1,1,5078.56,CUST00525,1085,-0.03614457831325302,567.0
2025-03-15,87,0.039605696,85,35,1,1,5078.56,CUST00526,2040,0.0625,567.2857142857143
2019-03-29,82,0.039605696,60,35,1,1,5078.56,CUST00527,1873,-0.2941176470588235,566.7142857142857
2019-03-29,86,0.039605696,76,35,1,1,5078.56,CUST00528,269,0.2666666666666666,573.5714285714286
2019-03-29,38,0.031914767,73,35,1,1,5078.56,CUST00529,1462,-0.03947368421052633,574.0
2019-03-30,83,0.031914767,55,35,1,1,5078.56,CUST00530,1428,-0.2465753424657534,73.14285714285714
2019-03-30,84,0.031914767,40,35,1,1,5078.56,CUST00531,245,-0.2727272727272727,67.0
2019-03-30,85,0.031914767,77,35,1,1,5078.56,CUST00532,267,0.925,66.57142857142857
2019-03-30,82,0.031914767,81,35,1,1,5078.56,CUST00533,1918,0.051948051948051965,66.0
2019-03-30,86,0.031914767,70,35,1,1,5078.56,CUST00534,6,-0.13580246913580252,67.42857142857143
2019-03-31,81,0.027449965,78,35,1,1,5078.56,CUST00535,349,0.11428571428571432,67.71428571428571
2019-03-31,83,0.027449965,65,35,1,1,5078.56,CUST00536,938,-0.16666666666666663,66.57142857142857
2019-03-31,84,0.027449965,68,35,1,1,5078.56,CUST00537,2192,0.04615384615384621,68.42857142857143
2019-03-31,85,0.027449965,82,35,1,1,5078.56,CUST00538,574,0.2058823529411764,74.42857142857143
2019-03-31,82,0.027449965,70,35,1,1,5078.56,CUST00539,236,-0.14634146341463417,73.42857142857143
2019-03-31,86,0.027449965,72,35,1,1,5078.56,CUST00540,1242,0.02857142857142847,72.14285714285714
2019-03-31,87,-0.034463806,3467,35000,1,0,5078.56,CUST00541,1607,47.15277777777778,557.4285714285714
2019-04-01,83,0.034463806,1,35,1,0,5078.56,CUST00542,1239,-0.9997115661955581,546.4285714285714
2019-04-01,84,0.034463806,36,35,1,0,5078.56,CUST00543,797,35.0,542.2857142857143
2019-04-01,85,0.034463806,9,35,1,0,5078.56,CUST00544,1911,-0.75,533.8571428571429
2019-04-01,82,0.034463806,6,35,1,0,5078.56,CUST00545,38,-0.33333333333333337,523.0
2019-04-01,86,0.034463806,26,35,1,0,5078.56,CUST00546,1890,3.333333333333333,516.7142857142857
2019-04-02,81,0.038629891,22,35,1,0,5078.56,CUST00547,1461,-0.15384615384615385,509.57142857142856
2019-04-02,83,0.038629891,39,35,1,0,5078.56,CUST00548,861,0.7727272727272727,19.857142857142858
2019-04-02,84,0.038629891,28,35,1,0,5078.56,CUST00549,784,-0.28205128205128205,23.714285714285715
2019-04-02,85,0.038629891,30,35,1,0,5078.56,CUST00550,1773,0.0714285714285714,22.857142857142858
2019-04-02,34,0.038629891,7,35,1,0,5078.56,CUST00551,1250,-0.7666666666666666,22.571428571428573
2019-04-02,86,0.038629891,14,35,1,0,5078.56,CUST00552,1879,1.0,23.714285714285715
2019-04-03,81,0.025637758,13,35,1,0,5078.56,CUST00553,159,-0.0714285714285714,21.857142857142858
2019-04-03,83,0.025637758,0,35,1,0,5078.56,CUST00554,535,-1.0,18.714285714285715
2019-04-03,84,0.025637758,22,35,1,0,5078.56,CUST00555,1418,inf,16.285714285714285
2019-04-03,87,0.025637758,35,35,1,0,5078.56,CUST00556,324,0.5909090909090908,17.285714285714285
2019-04-03,82,0.025637758,19,35,1,0,5078.56,CUST00557,1497,-0.4571428571428572,15.714285714285714
2019-04-03,86,0.025637758,-2,35,1,0,5078.56,CUST00558,1189,-1.1052631578947367,14.428571428571429
2019-04-04,81,0.028812108,3522,35000,1,0,5078.56,CUST00559,2019,-1762.0,515.5714285714286
2019-04-04,83,0.028812108,37,35,1,0,5078.56,CUST00560,782,-0.9894946053378763,519.0
2019-04-04,84,-0.028812108,-17,35,1,0,5078.56,CUST00561,883,-1.4594594594594594,516.5714285714286
2019-04-04,85,0.028812108,19,35,1,0,5078.56,CUST00562,905,-2.1176470588235294,516.1428571428571
2019-04-04,82,0.028812108,19,35,1,0,5078.56,CUST00563,1562,0.0,513.8571428571429
2019-04-04,86,0.028812108,18,35,1,0,5078.56,CUST00564,1622,-0.052631578947368474,513.7142857142857
2019-04-05,81,0.03216967,10,35,1,0,5078.56,CUST00565,1035,-0.4444444444444444,515.4285714285714
2019-04-05,83,0.03216967,16,35,1,0,5078.56,CUST00566,868,0.6000000000000001,14.571428571428571
2019-04-05,84,0.03216967,24,35,1,0,5078.56,CUST00567,1535,0.5,12.714285714285714
2019-04-05,85,0.03216967,25,35,1,0,5078.56,CUST00568,2084,0.04166666666666674,18.714285714285715
2019-04-05,82,0.03216967,15,35,1,0,5078.56,CUST00569,828,-0.4,18.142857142857142
2019-04-05,86,0.03216967,16,35,1,0,5078.56,CUST00570,1194,0.06666666666666665,17.714285714285715
2019-04-05,87,0.030429155,16,35,1,0,5078.56,CUST00571,820,0.0,17.428571428571427
2019-04-06,83,0.030429155,23,35,1,0,5078.56,CUST00572,79,0.4375,19.285714285714285
2019-04-06,46,0.030429155,24,35,1,0,5078.56,CUST00573,2039,0.04347826086956519,20.428571428571427
2019-04-06,85,0.030429155,6,35,1,0,5078.56,CUST00574,1458,-0.75,17.857142857142858
2019-04-06,82,0.030429155,-1,35,1,0,5078.56,CUST00575,1605,-1.1666666666666667,14.142857142857142
2025-03-15,86,0.030429155,19,35,1,0,5078.56,CUST00576,1599,-20.0,14.714285714285714
2019-04-07,81,0.032918451,3519,35000,1,0,5078.56,CUST00577,1878,184.21052631578948,515.1428571428571
2019-04-07,83,0.032918451,17,35,1,0,5078.56,CUST00578,1753,-0.9951690821256038,515.2857142857143
2019-04-07,84,0.032918451,21,35,1,0,5078.56,CUST00579,2029,0.23529411764705888,515.0
2019-04-07,85,0.032918451,28,35,1,0,5078.56,CUST00580,467,0.33333333333333326,515.5714285714286
2019-04-07,82,-0.032918451,-14,35,1,0,5078.56,CUST00581,1834,-1.5,512.7142857142857
2019-04-07,86,0.032918451,16,35,1,0,5078.56,CUST00582,704,-2.142857142857143,515.1428571428571
2019-04-08,81,0.029616648,19,35,1,0,5078.56,CUST00583,91,0.1875,515.1428571428571
2019-04-08,83,0.029616648,18,35,1,0,5078.56,CUST00584,2045,-0.052631578947368474,15.0
2019-04-08,84,0.029616648,11,35,1,0,5078.56,CUST00585,1392,-0.38888888888888884,14.142857142857142
2019-04-08,87,0.029616648,28,35,1,0,5078.56,CUST00586,644,1.5454545454545454,15.142857142857142
2019-04-08,82,0.029616648,28,35,1,0,5078.56,CUST00587,1862,0.0,15.142857142857142
2019-04-08,86,0.029616648,40,35,1,0,5078.56,CUST00588,1826,0.4285714285714286,22.857142857142858
2019-04-09,81,0.024112317,15,35,1,0,5078.56,CUST00589,69,-0.625,22.714285714285715
2019-04-09,83,0.024112317,23,35,1,0,5078.56,CUST00590,961,0.5333333333333334,23.285714285714285
2019-04-09,84,0.024112317,10,35,1,0,5078.56,CUST00591,397,-0.5652173913043479,22.142857142857142
2019-04-09,85,0.024112317,0,35,1,0,5078.56,CUST00592,1190,-1.0,20.571428571428573
2019-04-09,82,0.024112317,27,35,1,0,5078.56,CUST00593,262,inf,20.428571428571427
2019-04-09,86,0.024112317,1,35,1,0,5078.56,CUST00594,275,-0.962962962962963,16.571428571428573
2019-04-09,41,0.0310465,3503,35000,1,0,5078.56,CUST00595,381,3502.0,511.2857142857143
2019-04-10,83,0.0310465,20,35,1,0,5078.56,CUST00596,1637,-0.9942906080502426,512.0
2019-04-10,84,0.0310465,32,35,1,0,5078.56,CUST00597,1049,0.6000000000000001,513.2857142857143
2019-04-10,85,0.0310465,24,35,1,0,5078.56,CUST00598,749,-0.25,515.2857142857143
2019-04-10,82,0.0310465,39,35,1,0,5078.56,CUST00599,1358,0.625,520.8571428571429
2019-04-10,86,0.0310465,29,35,1,0,5078.56,CUST00600,1068,-0.2564102564102564,521.1428571428571
2025-03-15,87,-0.037721796,-3,35,1,0,5078.56,CUST00601,1871,-1.103448275862069,520.5714285714286
2019-04-11,83,0.037721796,24,35,1,0,5078.56,CUST00602,1154,-9.0,23.571428571428573
2019-04-11,84,0.037721796,38,35,1,0,5078.56,CUST00603,292,0.5833333333333333,26.142857142857142
2019-04-11,85,0.037721796,14,35,1,0,5078.56,CUST00604,610,-0.631578947368421,23.571428571428573
2019-04-11,82,0.037721796,22,35,1,0,5078.56,CUST00605,2159,0.5714285714285714,23.285714285714285
2019-04-11,86,0.037721796,28,35,1,0,5078.56,CUST00606,1670,0.2727272727272727,21.714285714285715
2019-04-12,81,0.035710445,23,35,1,0,5078.56,CUST00607,1538,-0.1785714285714286,20.857142857142858
2019-04-12,83,0.035710445,18,35,1,0,5078.56,CUST00608,327,-0.21739130434782605,23.857142857142858
2019-04-12,84,0.035710445,32,35,1,0,5078.56,CUST00609,1921,0.7777777777777777,25.0
2019-04-12,85,0.035710445,29,35,1,0,5078.56,CUST00610,434,-0.09375,23.714285714285715
2019-04-12,82,0.035710445,18,35,1,0,5078.56,CUST00611,1618,-0.3793103448275862,24.285714285714285
2019-04-12,86,0.035710445,25,35,1,0,5078.56,CUST00612,606,0.38888888888888884,24.714285714285715
2019-04-13,81,0.028760331,3517,35000,1,0,5078.56,CUST00613,1230,139.68,523.1428571428571
2019-04-13,83,0.028760331,9,35,1,0,5078.56,CUST00614,1103,-0.9974410008529997,521.1428571428571
2019-04-13,84,0.028760331,13,35,1,0,5078.56,CUST00615,617,0.4444444444444444,520.4285714285714
2019-04-13,87,0.028760331,27,35,1,0,5078.56,CUST00616,860,1.076923076923077,519.7142857142857
2019-04-13,42,0.028760331,-2,35,1,0,5078.56,CUST00617,488,-1.074074074074074,515.2857142857143
2019-04-13,86,0.028760331,19,35,1,0,5078.56,CUST00618,1017,-10.5,515.4285714285714
2019-04-14,81,0.026968037,3,35,1,0,5078.56,CUST00619,85,-0.8421052631578947,512.2857142857143
2019-04-14,83,0.026968037,26,35,1,0,5078.56,CUST00620,489,7.666666666666666,13.571428571428571
2019-04-14,84,-0.026968037,6,35,1,0,5078.56,CUST00621,1163,-0.7692307692307692,13.142857142857142
2019-04-14,85,0.026968037,24,35,1,0,5078.56,CUST00622,953,3.0,14.714285714285714
2019-04-14,82,0.026968037,8,35,1,0,5078.56,CUST00623,353,-0.6666666666666667,12.0
2019-04-14,86,0.026968037,14,35,1,0,5078.56,CUST00624,978,0.75,14.285714285714286
2019-04-15,81,0.030620333,1,35,1,0,5078.56,CUST00625,391,-0.9285714285714286,11.714285714285714
2025-03-15,83,0.030620333,33,35,1,0,5078.56,CUST00626,360,32.0,16.0
2019-04-15,84,0.030620333,23,35,1,0,5078.56,CUST00627,1849,-0.303030303030303,15.571428571428571
2019-04-15,85,0.030620333,13,35,1,0,5078.56,CUST00628,172,-0.4347826086956522,16.571428571428573
2019-04-15,82,0.030620333,17,35,1,0,5078.56,CUST00629,1381,0.3076923076923077,15.571428571428571
2019-04-15,86,0.030620333,30,35,1,0,5078.56,CUST00630,501,0.7647058823529411,18.714285714285715
2019-04-15,87,0.032464403,3511,35000,1,0,5078.56,CUST00631,561,116.03333333333333,518.2857142857143
2019-04-16,83,0.032464403,7,35,1,0,5078.56,CUST00632,184,-0.9980062660210767,519.1428571428571
2019-04-16,84,0.032464403,23,35,1,0,5078.56,CUST00633,992,2.2857142857142856,517.7142857142857
2019-04-16,85,0.032464403,13,35,1,0,5078.56,CUST00634,2185,-0.4347826086956522,516.2857142857143
2019-04-16,82,0.032464403,37,35,1,0,5078.56,CUST00635,443,1.8461538461538463,519.7142857142857
2019-04-16,86,0.032464403,23,35,1,0,5078.56,CUST00636,1084,-0.3783783783783784,520.5714285714286
2019-04-17,81,0.0378373,28,35,1,0,5078.56,CUST00637,400,0.21739130434782616,520.2857142857143
2019-04-17,83,0.0378373,9,35,1,0,5078.56,CUST00638,1140,-0.6785714285714286,20.0
2019-04-17,43,0.0378373,4,35,1,0,5078.56,CUST00639,1817,-0.5555555555555556,19.571428571428573
2019-04-17,85,0.0378373,16,35,1,0,5078.56,CUST00640,1635,3.0,18.571428571428573
2019-04-17,82,-0.0378373,-27,35,1,0,5078.56,CUST00641,524,-2.6875,12.857142857142858
2019-04-17,86,0.0378373,25,35,1,0,5078.56,CUST00642,350,-1.925925925925926,11.142857142857142
2019-04-18,81,0.03203027,18,35,1,0,5078.56,CUST00643,659,-0.28,10.428571428571429
2019-04-18,83,0.03203027,20,35,1,0,5078.56,CUST00644,120,0.11111111111111116,9.285714285714286
2019-04-18,84,0.03203027,18,35,1,0,5078.56,CUST00645,1597,-0.09999999999999998,10.571428571428571
2019-04-18,87,0.03203027,24,35,1,0,5078.56,CUST00646,1601,0.33333333333333326,13.428571428571429
2019-04-18,82,0.03203027,29,35,1,0,5078.56,CUST00647,1557,0.20833333333333326,15.285714285714286
2019-04-18,86,0.03203027,5,35,1,0,5078.56,CUST00648,2178,-0.8275862068965517,19.857142857142858
2019-04-19,81,0.029959176,3524,35000,1,0,5078.56,CUST00649,670,703.8,519.7142857142857
2019-04-19,83,0.029959176,21,35,1,0,5078.56,CUST00650,1521,-0.9940408626560726,520.1428571428571
2025-03-15,84,0.029959176,24,35,1,0,5078.56,CUST00651,727,0.1428571428571428,520.7142857142857
2019-04-19,85,0.029959176,4,35,1,0,5078.56,CUST00652,862,-0.8333333333333334,518.7142857142857
2019-04-19,82,0.029959176,17,35,1,0,5078.56,CUST00653,412,3.25,517.7142857142857
2019-04-19,86,0.029959176,15,35,1,0,5078.56,CUST00654,1864,-0.11764705882352944,515.7142857142857
2019-04-20,81,0.034874042,31,35,1,0,5078.56,CUST00655,1827,1.0666666666666669,519.4285714285714
2019-04-20,83,0.034874042,6,35,1,0,5078.56,CUST00656,279,-0.8064516129032258,16.857142857142858
2019-04-20,84,0.034874042,-4,35,1,0,5078.56,CUST00657,956,-1.6666666666666665,13.285714285714286
2019-04-20,85,0.034874042,2,35,1,0,5078.56,CUST00658,585,-1.5,10.142857142857142
2019-04-20,82,0.034874042,15,35,1,0,5078.56,CUST00659,1847,6.5,11.714285714285714
2019-04-20,86,0.034874042,17,35,1,0,5078.56,CUST00660,1206,0.1333333333333333,11.714285714285714
2019-04-20,-1,-0.02726277,-27,35,1,0,5078.56,CUST00661,1838,-2.5882352941176467,5.714285714285714
2019-04-21,83,0.02726277,20,35,1,0,5078.56,CUST00662,173,-1.7407407407407407,4.142857142857143
2019-04-21,84,0.02726277,31,35,1,0,5078.56,CUST00663,336,0.55,7.714285714285714
2019-04-21,85,0.02726277,13,35,1,0,5078.56,CUST00664,1634,-0.5806451612903225,10.142857142857142
2019-04-21,82,0.02726277,5,35,1,0,5078.56,CUST00665,223,-0.6153846153846154,10.571428571428571
2019-04-21,86,0.02726277,4,35,1,0,5078.56,CUST00666,97,-0.19999999999999996,9.0
2019-04-22,81,0.029110823,3515,35000,1,0,5078.56,CUST00667,960,877.75,508.7142857142857
2019-04-22,83,0.029110823,21,35,1,0,5078.56,CUST00668,918,-0.9940256045519203,515.5714285714286
2019-04-22,84,0.029110823,20,35,1,0,5078.56,CUST00669,200,-0.04761904761904767,515.5714285714286
2019-04-22,85,0.029110823,11,35,1,0,5078.56,CUST00670,1836,-0.44999999999999996,512.7142857142857
2019-04-22,82,0.029110823,17,35,1,0,5078.56,CUST00671,1546,0.5454545454545454,513.2857142857143
2019-04-22,86,0.029110823,40,35,1,0,5078.56,CUST00672,1041,1.3529411764705883,518.2857142857143
2019-04-23,81,0.027370308,23,35,1,0,5078.56,CUST00673,1388,-0.42500000000000004,521.0
2019-04-23,83,0.027370308,18,35,1,0,5078.56,CUST00674,1236,-0.21739130434782605,21.428571428571427
2019-04-23,84,0.027370308,31,35,1,0,5078.56,CUST00675,1252,0.7222222222222223,22.857142857142858
2025-03-15,87,0.027370308,9,35,1,0,5078.56,CUST00676,865,-0.7096774193548387,21.285714285714285
2019-04-23,82,0.027370308,18,35,1,0,5078.56,CUST00677,51,1.0,22.285714285714285
2019-04-23,86,0.027370308,9,35,1,0,5078.56,CUST00678,2032,-0.5,21.142857142857142
2019-04-24,81,0.033687145,3,35,1,0,5078.56,CUST00679,1011,-0.6666666666666667,15.857142857142858
2019-04-24,83,0.033687145,2,35,1,0,5078.56,CUST00680,638,-0.33333333333333337,12.857142857142858
2019-04-24,84,-0.033687145,-19,35,1,0,5078.56,CUST00681,1171,-10.5,7.571428571428571
2019-04-24,85,0.033687145,24,35,1,0,5078.56,CUST00682,669,-2.263157894736842,6.571428571428571
2019-04-24,44,0.033687145,33,35,1,0,5078.56,CUST00683,1930,0.375,10.0
2019-04-24,86,0.033687145,22,35,1,0,5078.56,CUST00684,780,-0.33333333333333337,10.571428571428571
2019-04-25,81,0.037494772,3501,35000,1,0,5078.56,CUST00685,687,158.13636363636363,509.42857142857144
2019-04-25,83,0.037494772,20,35,1,0,5078.56,CUST00686,693,-0.9942873464724364,511.85714285714283
2019-04-25,84,0.037494772,15,35,1,0,5078.56,CUST00687,2139,-0.25,513.7142857142857
2019-04-25,85,0.037494772,10,35,1,0,5078.56,CUST00688,249,-0.33333333333333337,517.8571428571429
2019-04-25,82,0.037494772,11,35,1,0,5078.56,CUST00689,376,0.10000000000000009,516.0
2019-04-25,86,0.037494772,18,35,1,0,5078.56,CUST00690,1761,0.6363636363636365,513.8571428571429
2019-04-25,87,0.035355969,20,35,1,0,5078.56,CUST00691,718,0.11111111111111116,513.5714285714286
2019-04-26,83,0.035355969,0,35,1,0,5078.56,CUST00692,539,-1.0,13.428571428571429
2019-04-26,84,0.035355969,27,35,1,0,5078.56,CUST00693,1340,inf,14.428571428571429
2019-04-26,85,0.035355969,16,35,1,0,5078.56,CUST00694,675,-0.40740740740740744,14.571428571428571
2019-04-26,82,0.035355969,38,35,1,0,5078.56,CUST00695,998,1.375,18.571428571428573
2019-04-26,86,0.035355969,33,35,1,0,5078.56,CUST00696,1395,-0.13157894736842102,21.714285714285715
2019-04-27,81,0.036180424,28,35,1,0,5078.56,CUST00697,1857,-0.1515151515151515,23.142857142857142
2019-04-27,83,0.036180424,18,35,1,0,5078.56,CUST00698,1939,-0.3571428571428571,22.857142857142858
2019-04-27,84,0.036180424,8,35,1,0,5078.56,CUST00699,1998,-0.5555555555555556,24.0
2019-04-27,85,0.036180424,49,35,1,0,5078.56,CUST00700,417,5.125,27.142857142857142
2025-03-15,82,-0.036180424,0,35,1,0,5078.56,CUST00701,143,-1.0,24.857142857142858
2019-04-27,86,0.036180424,14,35,1,0,5078.56,CUST00702,1620,inf,21.428571428571427
2019-04-28,81,0.039784925,3524,35000,1,0,5078.56,CUST00703,1875,250.71428571428572,520.1428571428571
2019-04-28,83,0.039784925,16,35,1,0,5078.56,CUST00704,2042,-0.9954597048808173,518.4285714285714
2019-04-28,45,0.039784925,8,35,1,0,5078.56,CUST00705,1039,-0.5,517.0
2019-04-28,87,0.039784925,29,35,1,0,5078.56,CUST00706,1895,2.625,520.0
2019-04-28,82,0.039784925,34,35,1,0,5078.56,CUST00707,1676,0.17241379310344818,517.8571428571429
2019-04-28,86,0.039784925,12,35,1,0,5078.56,CUST00708,1093,-0.6470588235294117,519.5714285714286
2019-04-29,81,0.039605696,15,35,1,0,5078.56,CUST00709,1302,0.25,519.7142857142857
2019-04-29,83,0.039605696,10,35,1,0,5078.56,CUST00710,1570,-0.33333333333333337,17.714285714285715
2019-04-29,84,0.039605696,35,35,1,0,5078.56,CUST00711,64,2.5,20.428571428571427
2019-04-29,85,0.039605696,34,35,1,0,5078.56,CUST00712,1298,-0.02857142857142858,24.142857142857142
2019-04-29,82,0.039605696,24,35,1,0,5078.56,CUST00713,1786,-0.2941176470588235,23.428571428571427
2019-04-29,86,0.039605696,14,35,1,0,5078.56,CUST00714,967,-0.41666666666666663,20.571428571428573
2019-04-30,81,0.031914767,15,35,1,0,5078.56,CUST00715,22,0.0714285714285714,21.0
2019-04-30,83,0.031914767,11,35,1,0,5078.56,CUST00716,1021,-0.2666666666666667,20.428571428571427
2019-04-30,84,0.031914767,15,35,1,0,5078.56,CUST00717,621,0.36363636363636354,21.142857142857142
2019-04-30,85,0.031914767,21,35,1,0,5078.56,CUST00718,1613,0.3999999999999999,19.142857142857142
2019-04-30,82,0.031914767,17,35,1,0,5078.56,CUST00719,259,-0.19047619047619047,16.714285714285715
2019-04-30,86,0.031914767,8,35,1,0,5078.56,CUST00720,824,-0.5294117647058824,14.428571428571429
2019-04-30,87,-0.034463806,3476,35000,1,0,5078.56,CUST00721,1621,433.5,509.0
2019-05-01,83,0.034463806,3,35,1,0,5078.56,CUST00722,56,-0.9991369390103567,507.2857142857143
2019-05-01,84,0.034463806,22,35,1,0,5078.56,CUST00723,10,6.333333333333333,508.85714285714283
2019-05-01,85,0.034463806,32,35,1,0,5078.56,CUST00724,1669,0.4545454545454546,511.2857142857143
2019-05-01,82,0.034463806,20,35,1,0,5078.56,CUST00725,1109,-0.375,511.14285714285717
2025-03-15,86,0.034463806,14,35,1,0,5078.56,CUST00726,130,-0.30000000000000004,510.7142857142857
2025-03-15,49,0.038629891,30,35,1,0,5078.56,CUST00727,393,1.1428571428571428,513.8571428571429
2019-05-02,83,0.038629891,15,35,1,0,5078.56,CUST00728,1623,-0.5,19.428571428571427
2019-05-02,84,0.038629891,27,35,1,0,5078.56,CUST00729,3,0.8,22.857142857142858
2019-05-02,85,0.038629891,19,35,1,0,5078.56,CUST00730,358,-0.2962962962962963,22.428571428571427
2019-05-02,82,0.038629891,5,35,1,0,5078.56,CUST00731,2103,-0.736842105263158,18.571428571428573
2019-05-02,86,0.038629891,34,35,1,0,5078.56,CUST00732,1874,5.8,20.571428571428573
2019-05-03,81,0.025637758,35,35,1,0,5078.56,CUST00733,464,0.02941176470588225,23.571428571428573
2019-05-03,83,0.025637758,18,35,1,0,5078.56,CUST00734,346,-0.48571428571428577,21.857142857142858
2019-05-03,84,0.025637758,24,35,1,0,5078.56,CUST00735,162,0.33333333333333326,23.142857142857142
2019-05-03,87,0.025637758,35,35,1,0,5078.56,CUST00736,2177,0.45833333333333326,24.285714285714285
2019-05-03,82,0.025637758,5,35,1,0,5078.56,CUST00737,1719,-0.8571428571428572,22.285714285714285
2019-05-03,86,0.025637758,3,35,1,0,5078.56,CUST00738,425,-0.4,22.0
2019-05-04,81,0.028812108,3505,35000,1,0,5078.56,CUST00739,11,1167.3333333333333,517.8571428571429
2019-05-04,83,0.028812108,14,35,1,0,5078.56,CUST00740,1337,-0.9960057061340941,514.8571428571429
2019-05-04,84,-0.028812108,-7,35,1,0,5078.56,CUST00741,1611,-1.5,511.2857142857143
2019-05-04,85,0.028812108,0,35,1,0,5078.56,CUST00742,1970,-1.0,507.85714285714283
2019-05-04,82,0.028812108,11,35,1,0,5078.56,CUST00743,1975,inf,504.42857142857144
2019-05-04,86,0.028812108,23,35,1,0,5078.56,CUST00744,219,1.0909090909090908,507.0
2019-05-05,81,0.03216967,12,35,1,0,5078.56,CUST00745,802,-0.4782608695652174,508.2857142857143
2019-05-05,83,0.03216967,7,35,1,0,5078.56,CUST00746,1950,-0.41666666666666663,8.571428571428571
2019-05-05,84,0.03216967,25,35,1,0,5078.56,CUST00747,1453,2.5714285714285716,10.142857142857142
2019-05-05,85,0.03216967,18,35,1,0,5078.56,CUST00748,1136,-0.28,13.714285714285714
2019-05-05,53,0.03216967,24,35,1,0,5078.56,CUST00749,753,0.33333333333333326,17.142857142857142
2019-05-05,86,0.03216967,25,35,1,0,5078.56,CUST00750,1800,0.04166666666666674,19.142857142857142
2025-03-15,87,0.030429155,21,35,1,0,5078.56,CUST00751,592,-0.16000000000000003,18.857142857142858
2019-05-06,83,0.030429155,25,35,1,0,5078.56,CUST00752,1687,0.19047619047619047,20.714285714285715
2019-05-06,84,0.030429155,37,35,1,0,5078.56,CUST00753,636,0.48,25.0
2019-05-06,85,0.030429155,12,35,1,0,5078.56,CUST00754,1352,-0.6756756756756757,23.142857142857142
2019-05-06,82,0.030429155,12,35,1,0,5078.56,CUST00755,944,0.0,22.285714285714285
2019-05-06,86,0.030429155,13,35,1,0,5078.56,CUST00756,945,0.08333333333333326,20.714285714285715
2019-05-07,81,0.032918451,3516,35000,1,0,5078.56,CUST00757,932,269.46153846153845,519.4285714285714
2019-05-07,83,0.032918451,24,35,1,0,5078.56,CUST00758,1988,-0.9931740614334471,519.8571428571429
2019-05-07,84,0.032918451,3,35,1,0,5078.56,CUST00759,141,-0.875,516.7142857142857
2019-05-07,85,0.032918451,31,35,1,0,5078.56,CUST00760,1738,9.333333333333334,515.8571428571429
2019-05-07,82,-0.032918451,-18,35,1,0,5078.56,CUST00761,949,-1.5806451612903225,511.57142857142856
2019-05-07,86,0.032918451,7,35,1,0,5078.56,CUST00762,958,-1.3888888888888888,510.85714285714283
2019-05-08,81,0.029616648,14,35,1,0,5078.56,CUST00763,1499,1.0,511.0
